SNID,SURVEY,RA,DECL,SUBCLASS,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,GRIZ_MU,GRIZ_MU_ERR,GRIZ_AV,GRIZ_AV_ERR,GRIZ_THETA,GRIZ_THETA_ERR,GRIZ_T0,GRIZ_T0_ERR,GRIZ_REDCHI2,GRI_MU,GRI_MU_ERR,GRI_T0,GRI_T0_ERR,GRI_THETA,GRI_THETA_ERR,GRI_AV,GRI_AV_ERR,Z_MU,Z_MU_ERR,Z_THETA,Z_THETA_ERR,N_G_OBS,FIRST_G_OBS,N_R_OBS,FIRST_R_OBS,N_I_OBS,FIRST_I_OBS,N_Z_OBS,FIRST_Z_OBS
PS16amf,FOUNDATION,99.2580551,44.2567072,SNIa-06gz-like,0.08865203006541278,0.006,7.999,37.033209799999995,0.05806708106974222,0.44354758299999997,0.07459792380248334,-1.13799585,0.1962424620800542,57442.015,0.673063889983788,1.5072943811109116,36.9754076,0.0867995391821869,57442.0235,0.6639260124441259,-1.200035127,0.2019727901391791,0.503827706,0.08566436733781184,37.1251085,0.08338079885531215,0.25764815506,0.5680060023402208,6,57439.29021,10,57432.23718,10,57439.29098,6,57439.29134
PS16axi,FOUNDATION,162.0296822,0.1635085,SNIa-norm,0.04104626274487532,1.11e-05,10.836,36.0725759,0.06911810290502764,0.2108470715,0.0726396029734589,0.6067202142,0.16671238058636123,57462.0614,0.5498818418532073,1.2727329058103636,36.1647933,0.07903656397585854,57461.7034,0.6163346818085439,0.5337728889,0.18936056497140097,0.12785740477600002,0.0758655604334218,36.20455259999999,0.08295208769669384,0.49180836306,0.28344694539594034,6,57463.3544,10,57461.36479,6,57463.35516,5,57472.34998
PS16ayd,FOUNDATION,216.8264022,-1.6753057,SNIa-norm,0.054788836615763024,1.09e-05,10.668,36.8446902,0.048191764690245706,0.029882629259200003,0.02959450275022022,-1.409920762,0.17100034205663261,57457.9674,5.6992119841260225,1.1119473997305984,36.8639711,0.04690262161958555,57461.241700000006,0.4338099929693704,-1.1819975600000001,0.19128596970247558,0.042136101974,0.034098723486407245,36.8887916,0.07311310244709925,-0.755992327908,0.514841570683183,5,57458.56009,13,57458.56049,5,57458.56084,6,57463.6296
PS16bby,FOUNDATION,215.0751587,-22.189016,SNIa-norm,0.05502570047976324,8.3e-05,10.908,36.782180600000004,0.05893160326717766,0.17056576240000001,0.06238373929792912,0.8761157104,0.26602389280683925,57466.9033,0.3910487309787754,1.291961761248574,36.781702,0.07735499347812021,57466.776600000005,0.425526074406793,0.9696508919999999,0.27604365406987774,0.154968653135,0.07620060795604565,36.889786699999995,0.06835324274026792,0.332145332835,0.4361700513514469,7,57462.55199,6,57462.55241,6,57462.55276,8,57460.64463
PS16bnz,FOUNDATION,155.1537868,-2.4667505,SNIa-norm,0.06467500926924587,0.000213,11.244,37.0911415,0.05305474236814314,0.03540349251700001,0.030244566220576065,0.6849244844,0.23094365821457127,57487.526099999995,0.3307397617464128,1.2028908530394125,37.0798917,0.05710564403900872,57487.58579999999,0.3302701318618208,0.5493955699119999,0.25272170182696563,0.056724481462,0.048491730677833446,37.0549773,0.0818401545374275,1.7850803446999999,0.5901772338398381,7,57481.29352,7,57481.29392,7,57481.29427,6,57488.29104
PS16ccn,FOUNDATION,273.1222802,31.2798859,SNIa-norm,0.024509789369017414,0.00016,8.169,35.1229449,0.03877068833526208,0.0443219175236,0.03577071764631554,-0.29540301340999997,0.12886258839054024,57509.222,0.38285245199683127,0.40109260778261113,35.123873599999996,0.04199317162396743,57509.229799999994,0.46395254067626096,-0.34575434845999997,0.15663112792331896,0.04946648836399999,0.03778575684329351,35.1426405,0.054496353912440586,-0.41250833321499997,0.23456245297459166,6,57513.55478,14,57505.53184,6,57513.55554,6,57513.55591
PS16cqa,FOUNDATION,234.779179,9.294622,SNIa-91bg-like,0.04551218563343578,1.26e-05,11.196,36.6201548,0.09572253933614605,0.42444592130000003,0.11822013515404631,2.3079867199999997,0.26232320393751213,57543.4255,0.8232130647652086,1.0343125616781785,36.7022414,0.11211593760942287,57543.3505,0.8569362578394949,2.27437762,0.27593660318547014,0.35186493370000005,0.12512007078207346,36.8341162,0.09840368589417782,1.8058522129999999,0.5300618806035948,5,57547.28871,5,57547.2891,5,57547.28946,4,57552.33615
PS16cvc,FOUNDATION,318.0972677,14.7793293,SNIa-norm,0.02918989376310461,9e-05,8.919,35.5857083,0.054767773928743865,0.113502482286,0.05732114925884592,-0.8641684220000001,0.14383310288073436,57565.0624,0.44259037495179987,0.6715909322823701,35.5669861,0.05617839243686137,57564.6953,0.49782317141737714,-0.8469006870000001,0.1606523149276755,0.11380543149399999,0.0659414082412981,35.6256878,0.056997338983148814,-0.8697481228,0.29414937221412163,9,57566.46098,8,57566.46138,12,57558.50863,8,57566.46209
PS16dnp,FOUNDATION,344.9145977,2.1498087,SNIa-norm,0.050200028714531574,3.08e-05,8.353,36.7645523,0.06249194183820808,0.14512067074999999,0.07200123656822148,-0.6413685824,0.244408519180505,57599.60459999999,0.5693143595588956,0.5711368987198729,36.7411036,0.07712907199649181,57599.6755,0.6000581221848349,-0.6964477946,0.2273592194610682,0.18046475501,0.07947324781302764,36.7873416,0.1209598883491547,0.3479939544,0.6961043940189937,5,57599.48408,13,57597.54001,5,57599.48484,3,57608.49872
PS16drf,FOUNDATION,331.0130218,-10.2182011,SNIa-norm,0.05586831674064329,0.000103,10.506,36.490801299999994,0.14790272258586054,1.48627174,0.1698085776578215,0.514938934252,0.34973844311685764,57607.8752,2.380631210414601,0.7895356362099627,36.392866299999994,0.16965897245448006,57609.603599999995,2.0813618234222395,0.9443957971,0.34866293368079104,1.5766566050000002,0.19181385296739903,37.5614817,0.15655697351159423,-0.65419363952,0.721580455494632,3,57612.42953,3,57612.42994,3,57612.43029,2,57612.43065
PS16ejh,FOUNDATION,359.8590846,-24.4240686,SNIa-norm,0.048995061777037774,0.00015,11.56,36.2192965,0.10044775466753851,0.15922798559,0.0970520662249475,0.892844739719,0.26597326911266367,57642.948,0.7871315010848414,0.7259563379457875,36.229583999999996,0.11180083937073095,57642.8467,0.7242438194420637,0.9279254711000001,0.27993187806802794,0.12917894347800002,0.09115744226572815,36.295057,0.12501376632595307,0.71642865675,0.4595067133239529,3,57656.42279,7,57652.38036,7,57656.42356,2,57667.40534
PS16el,FOUNDATION,162.8022412,19.3625429,SNIa-norm,0.04959544379198492,9.6e-06,10.48,36.530004399999996,0.06685790110854521,0.2432125936,0.07305456740961375,0.336660428495,0.18055059284288547,57395.006700000005,0.420933617094158,2.382357407043515,36.6094168,0.07298791090146384,57394.652799999996,0.44527762126558434,0.33095932872000006,0.18379001195752878,0.15351531615,0.07414585178235737,36.6374071,0.0689547022297245,0.048775554310000004,0.33503155880288377,6,57397.52847,10,57390.46704,11,57397.52922,6,57397.52959
PS16em,FOUNDATION,163.8916431,-3.3662723,SNIa-norm,0.07100802382426845,0.000173,10.399,37.53475100000001,0.14207355798669935,0.34721879659399996,0.16485676619110584,0.634591307147,0.23704918224804272,57385.8812,1.4483116239263156,0.9017465618831344,37.4342104,0.14814907401614105,57385.836299999995,1.4276597318689452,0.67215401324,0.24233690001951902,0.43042404209999996,0.17116220476851085,38.01824340000001,0.15573828391387914,-0.246737820929,0.6512944227887034,5,57394.5834,18,57390.5739,10,57394.58416,5,57400.52961
PS16eqv,FOUNDATION,53.1684105,-19.6154353,SNIa-91T-like,0.08455619654047468,0.00015,10.474,37.1372032,0.0872544795970959,0.24000718776,0.09647733794442694,0.55157779305,0.4192535118678741,57687.6699,0.6071276554399875,1.4192041293691682,37.260541200000006,0.07364756739064787,57687.0187,0.6593028970055421,0.38815233553399997,0.3991836226448867,0.1345593563493,0.08039849303117746,37.2498104,0.11160117728698017,-0.21884724376500003,0.8819983505239767,4,57690.3991,4,57690.39951,12,57681.44151,4,57690.40022
PS16evk,FOUNDATION,338.3444321,-1.3570343,SNIa-91T-like,0.05246723051318389,1.43e-05,10.308,36.701027800000006,0.07303025309527558,0.31059420790000003,0.08531022476892783,-0.8839401296,0.2620101303106996,57696.775799999996,0.6549002672162535,0.7023058312366101,36.802646200000005,0.08068824725794964,57696.322,0.7684503887696221,-0.7625746715130001,0.2625923664746046,0.18312714348000003,0.09101358782596528,36.841089399999994,0.07514674462436811,-1.06905190463,0.43357930511838616,5,57697.23872,5,57697.23911,5,57697.23947,5,57697.23984
PS16ez,FOUNDATION,141.1102249,5.1707769,SNIa-91T-like,0.0927407920315327,7.6e-06,10.43,37.30067460000001,0.06857565132640012,0.5343065760000001,0.06720391707566029,-0.46805388337,0.1897448537738753,57401.8008,0.48487045692640346,1.8321321704888822,37.5386298,0.087771277374549,57401.6573,0.5183885704759265,-0.5947659842,0.20407741285483524,0.3388588721,0.08239353945587743,37.407132100000005,0.0763997028763203,0.422876622096,0.43786651994580517,7,57397.53047,23,57397.53086,7,57397.53123,8,57394.64642
PS16fa,FOUNDATION,154.8192823,4.7617065,SNIa-norm,0.047612038325527184,1.01e-05,10.834,36.603321,0.0566380531003671,0.1789071418,0.06221938142797751,0.33695729597260005,0.17706210069853273,57400.1058,0.37792374892300024,0.9013472434367276,36.549138299999996,0.07130470140958452,57400.20240000001,0.37830442767704897,0.35201766082999997,0.1829924124463883,0.23221821210000002,0.0701082568580726,36.7882419,0.0758623720588145,-0.10407442958940001,0.42211810610160033,8,57396.53062,14,57396.53101,7,57396.53137,6,57400.53205
PS16fbb,FOUNDATION,1.7630911,-20.6968108,SNIa-norm,0.05090191428364752,0.0001,9.505,36.7327715,0.05709587181005309,0.035466375837899994,0.02989344337739525,-0.2372405252389,0.26311931505170394,57720.436,1.2796733958319015,0.6244840468726454,36.6438767,0.07190507261042152,57721.23240000001,1.122172108011806,0.065387504464,0.3020893153669102,0.07387428434449998,0.05349958397920942,36.7610237,0.084634832121946,0.34627125324999997,0.5253218974812691,4,57710.3076,5,57710.308,8,57710.30836,4,57719.25376
PS16n,FOUNDATION,75.9332681,3.4125103,SNIa-norm,0.05313656022660851,2.22e-05,10.39,37.0212689,0.058296318604093456,0.03352707409325,0.03249845342363424,-1.285808058,0.19209130438263114,57388.2534,6.4809697144794844,1.35939989905835,36.96265550000001,0.04644420986247895,57384.584,7.544435300272806,-1.5820696399999998,0.20309390953621037,0.022321322042799997,0.020040149247109746,36.8526116,0.0843366651311278,-1.2488471970000001,0.351542780811935,6,57399.32771,10,57388.39297,10,57399.32846,6,57399.32883
PS17akj,FOUNDATION,207.4547791,-3.0800201,SNIa-norm,0.04789096462193188,5.7e-06,8.978,36.4758508,0.06346031026838743,0.108274074022,0.05769832130702008,-0.870769403,0.18735776265037057,57799.1082,0.3773761518697155,0.5461822241069836,36.4183785,0.07489446112864412,57799.0423,0.3954500094828283,-0.9415116889999999,0.22383704363273804,0.1813134592,0.08069273992617407,36.5444856,0.06835453395818018,-0.6836534368389999,0.2987009226279301,5,57793.60754,5,57793.60794,5,57793.6083,5,57793.60866
PS17bii,FOUNDATION,171.4093944,7.3336027,SNIa-norm,0.07429990116695998,1.74e-05,10.873,37.324186700000006,0.07336068765428791,0.0973373262311,0.07671131411293369,0.8397177967,0.2891899594210862,57812.183,0.4581604522435074,0.7919764888985967,37.337869000000005,0.0665875335104102,57812.1644,0.4877423910221598,0.8655218283,0.30024572545811967,0.079287579311,0.056231552813414,37.257410799999995,0.14021911411558696,0.7709742752800001,0.5846815309641471,5,57808.4342,5,57808.4346,5,57808.43496,3,57828.45391
PS17tn,FOUNDATION,145.8068086,41.3173236,SNIa-norm,0.0459423165341938,1.1e-05,10.464,36.3912416,0.04990346310067064,0.22982582852,0.0630121282493835,0.3266083873,0.1712976418816303,57785.322,0.28067062546681415,0.869225023154784,36.319769,0.06742026949664316,57785.3496,0.2875757987036078,0.27854393045899994,0.1944623959060111,0.30402271959999994,0.07042840137183533,36.584627000000005,0.06690530330997693,0.183678739994,0.34352348771909874,5,57781.42967,5,57781.43006,24,57776.3761,5,57781.43079
PS17yt,FOUNDATION,150.9914664,49.0412481,SNIa-norm,0.07060821389976395,2.1e-05,10.485631942749023,37.43123419999999,0.05069381925205477,0.0329536790096,0.02916742440596798,-0.46165149684,0.20506993978542493,57788.001500000006,0.43059000220637905,1.7518782249172835,37.4060056,0.05564656061824495,57787.9436,0.4807276151835792,-0.44491019038900004,0.20104106679417297,0.048800805279,0.03978328809979456,37.502158900000005,0.10810123764689282,-0.7152240319069999,0.5716346358068298,6,57780.5187,6,57780.5191,21,57777.31395,6,57780.51982
PSNJ0107203,FOUNDATION,16.8346126,32.3997363,SNIa-norm,0.016701520890161952,3.9e-05,11.043,33.9205389,0.021186005682761303,0.0478564459446,0.044910702880742566,2.04447633,0.14448372890132335,57352.0055,0.1819333669226099,0.6416371940309434,33.914223,0.06459563631546644,57352.1028,0.2226031446318582,2.0780328399999997,0.17551907766033412,0.04544206704,0.04100134618904696,33.912388299999996,0.060343795647191466,2.201210158,0.3244012812003353,6,57344.29044,6,57344.29082,6,57344.29118,7,57344.29155
PSNJ0153424,FOUNDATION,28.4267229,29.9362845,SNIa-norm,0.02548366310135794,7.3e-06,10.651,35.1128633,0.05384447384003298,0.352540642,0.05910733675534566,0.4670145541,0.13391082475138738,57394.2261,0.36634517875900263,0.4098897185521141,35.0993819,0.058448630115598074,57394.11959999999,0.40084390977035944,0.5397383751,0.1569390822269428,0.35348111300000007,0.07170028090790322,35.248989599999994,0.05544131989626513,0.357809434667,0.22535856199087623,7,57385.21425,7,57385.21464,11,57385.21501,5,57397.22329
PSNJ0252467,FOUNDATION,43.1946106,46.9464372,SNIa-norm,0.02796341194147052,2.8e-05,10.842,35.504039600000006,0.033645578488710706,0.079276901111,0.04750447941163386,-0.611869799,0.14607051676271499,57290.455799999996,0.3995827323596935,2.7577356754229894,35.5123508,0.052329036293056214,57290.451700000005,0.444068812235227,-0.53540947719,0.18860069597232934,0.053259635607,0.041627845549939646,35.468706399999995,0.0465675309528,-0.5425855010799999,0.22602023324829268,7,57288.57205,7,57288.57246,7,57288.57283,7,57288.57319
PSNJ0309425,FOUNDATION,47.4272605,40.9748741,SNIa-norm,0.02143869810093755,9.7e-05,10.415,34.19727890000001,0.05055268543598829,0.13690859596000002,0.05394544328950701,-0.2212545438042,0.13978430094005245,57361.735400000005,0.31781573277614195,0.2787888905670647,34.1792467,0.0625397170533254,57361.8028,0.3349808352727385,-0.260128031962,0.16948595789704687,0.16794249318700002,0.08243705736867687,34.3096441,0.050064635873938196,-0.28658686825690005,0.22990158705643016,6,57357.34256,9,57357.34295,7,57357.34332,7,57357.34368
PSNJ0717457,FOUNDATION,109.4403326,23.3445942,SNIa-norm,0.008632205150404417,7e-06,10.716,32.8022285,0.05522710202201442,0.336915773,0.07095544729683177,-0.349696750911,0.3468472520479934,57157.133,0.3619267881769001,0.23650972335667625,32.8067241,0.05725886070461036,57157.074,0.4263613490924993,0.07448749586,0.42711507089453077,0.2449272102,0.08855732952466688,32.9781665,0.11928782573150527,-0.593279627039,0.7929342386924229,4,57147.25085,4,57147.25133,4,57147.25176,3,57153.25294
PSNJ0859349,FOUNDATION,134.8954275,45.9258557,SNIa-norm,0.029560216621593596,1.44e-05,10.65,35.5322508,0.050327351801580114,0.2293055931,0.05955272540727756,0.416321984961,0.1372836394368571,57098.0288,0.5238612029919092,2.553302876765409,35.5275631,0.06740124263238764,57098.199700000005,0.5938433379267684,0.5523045555999999,0.17774807360340067,0.2181717974,0.07399448984363019,35.607987099999995,0.04798769304300862,0.40640966738400003,0.24910558300850358,6,57097.36078,6,57097.36193,20,57097.36306,5,57097.36419
PSNJ1204051,FOUNDATION,181.0212983,14.0681129,SNIa-norm,0.04564471064845801,1.36e-05,10.6,36.4928037,0.05557075360574126,0.15258055215759997,0.062358544946775764,-1.102235557,0.16910074066430564,57170.0144,0.4188706721651042,0.40992075579046316,36.4959059,0.07020319590438893,57169.9393,0.4226647726035837,-1.1140635669999999,0.1783262285207185,0.15621327264,0.07079629694104411,36.600945700000004,0.06202543898683821,-0.9866552595,0.3001264868079772,6,57167.45706,6,57167.4575,6,57167.45786,6,57167.45822
PSNJ1300323,FOUNDATION,195.1346513,27.9780872,SNIa-06gz-like,0.024551251386050545,0.000167,8.239972591400146,34.4888915,0.04558437580739717,0.19900142820000002,0.05635916334116986,-0.17012954198400002,0.15294106068081273,57170.4485,0.25600341794591686,2.902971835068427,34.5884764,0.061380797999374355,57170.5183,0.25755603273851874,-0.250751267913,0.16305496271495717,0.13013895141,0.06322763718863618,34.470491800000005,0.06278580120345689,0.5018501484,0.33265900098201173,8,57163.25874,8,57163.25915,12,57163.25953,8,57163.2599
PSNJ1602512,FOUNDATION,240.7135836,47.224775,SNIa-norm,0.020354914999229232,0.000127,11.74,34.750892699999994,0.04830145522352285,0.398497976,0.05635492046183212,-0.9458854320000001,0.15095930743015276,57171.729699999996,0.21496025214001377,1.6218118327410456,34.75949069999999,0.05857889930264992,57171.8434,0.20889336992839708,-0.9663267510000001,0.17463419470669253,0.40443090500000006,0.07245452674709824,35.0020958,0.06621025904163205,-1.1623879324,0.37194593208337606,6,57164.37105,6,57164.37146,23,57164.37184,6,57164.3722
PSNJ1628383,FOUNDATION,247.1596639,39.5489109,SNIa-91bg-like,0.030388222775103967,1.13e-05,11.478,35.6807433,0.07343520787136101,0.2299660106,0.07464058900580119,2.02599588,0.1761943414063732,57162.027799999996,0.31938559767154084,2.946312310248898,35.7823253,0.08019112463302885,57161.2675,0.5409008689214521,1.98242382,0.1747367922505378,0.108401987211,0.07207727989579096,35.760490999999995,0.06049197268233198,1.83609991,0.3038380754712811,6,57163.42288,7,57163.42328,39,57163.42366,7,57163.42404
PSNJ2043531,FOUNDATION,310.971623,12.5084909,SNIa-norm,0.01507025903900491,1.7e-05,11.145,34.207342000000004,0.049882024978944256,0.395776424,0.055492895589725935,2.6798580999999997,0.15378941000858934,57225.2218,0.1819471351797528,1.9903376341758443,34.2432574,0.06230268232781016,57225.1385,0.17806670098588542,2.85888213,0.16649187733989637,0.326993831,0.07322341253686855,34.450497999999996,0.05521266499635742,2.31828154,0.307102747420189,7,57217.52122,7,57217.52166,7,57217.52203,6,57222.40977
PSNJ2310226,FOUNDATION,347.5942057,7.5889878,SNIa-06gz-like,0.03777479952480992,9.3e-05,11.897,36.09978389999999,0.05867020428454263,0.443898703,0.06517789054239782,-0.136457909667,0.17720818931304377,57280.7883,0.32470465041323626,1.3521413579554913,36.177846300000006,0.06821656636265126,57280.8981,0.33164196055381556,-0.046477588240000006,0.1909599067608953,0.36221649100000003,0.07845916110181092,36.1865709,0.059809393937658245,0.188906587648,0.29815919396356144,6,57274.40817,6,57274.40857,6,57274.40893,6,57274.40929
PSNJ2352371,FOUNDATION,358.1547604,14.552489,SNIa-norm,0.025980606890384148,7.6e-06,10.851,35.2274625,0.05520137465453174,0.2464615741,0.06118550580717233,2.66695051,0.16819495763262318,57286.1579,1.1588173238262998,0.538549490681426,35.2034119,0.06219832110587872,57285.453799999996,0.41248704222072363,2.65750109,0.1855615564973303,0.243444783,0.07490941757599875,35.41639599999999,0.05781203788139632,2.2350355900000003,0.2740791245583142,7,57284.50804,7,57284.50843,7,57284.50879,6,57289.57099
PTSS-16efw,FOUNDATION,263.9074994,8.8090323,SNIa-norm,0.03576010574622261,2.3e-05,10.739,35.9940304,0.06752046501498624,0.140938981809,0.06972568302435536,0.256624423953,0.1677014591629858,57509.2361,0.42842361046041905,1.7800056431699218,36.0153269,0.07793871866017543,57509.295699999995,0.48819208309828555,0.13458411653900001,0.18943190105142502,0.14946539082,0.08242775818211853,36.0606054,0.06548958047537003,0.220392612838,0.2935221028984027,6,57514.56303,6,57514.56342,11,57499.51792,7,57514.56416
